date,age,cumu_first,cumu_second,cumu_third,prop_first,prop_second,prop_third
2021-07-08,12 to 15,39,12,0,0.1,0,0
2021-07-08,16 to 17,1563,952,0,5,3.1,0
2021-07-08,18 to 24,58686,13610,0,58,13.5,0
2021-07-08,25 to 29,47599,13767,3,63,18.2,0
2021-07-08,30 to 34,57945,18357,5,68.3,21.6,0
2021-07-08,35 to 39,66826,24088,8,74.3,26.8,0
2021-07-08,40 to 44,75891,52745,9,80,55.6,0
2021-07-08,45 to 49,79111,67299,10,84.2,71.6,0
2021-07-08,50 to 54,82679,79235,14,87.8,84.2,0
2021-07-08,55 to 59,81090,78171,19,89.6,86.4,0
2021-07-08,60 to 64,67318,65273,14,91.1,88.3,0
2021-07-08,65 to 69,55076,54166,6,92.5,91,0
2021-07-08,70 to 74,56205,55615,9,94.7,93.7,0
2021-07-08,75 to 79,45160,44786,7,95.8,95.1,0
2021-07-08,80 to 84,30727,30371,8,96.3,95.2,0
2021-07-08,85 to 89,21003,20713,9,96.5,95.2,0
2021-07-08,90+,12566,12361,5,95.4,93.9,0
2021-07-07,12 to 15,39,12,0,0.1,0,0
2021-07-07,16 to 17,1557,948,0,5,3.1,0
2021-07-07,18 to 24,57753,13541,0,57.1,13.4,0
2021-07-07,25 to 29,47352,13711,2,62.7,18.1,0
2021-07-07,30 to 34,57820,18201,5,68.1,21.4,0
2021-07-07,35 to 39,66730,23565,8,74.1,26.2,0
2021-07-07,40 to 44,75830,51488,9,80,54.3,0
2021-07-07,45 to 49,79086,66483,9,84.2,70.7,0
2021-07-07,50 to 54,82666,79126,14,87.8,84,0
2021-07-07,55 to 59,81075,78139,19,89.6,86.4,0
2021-07-07,60 to 64,67309,65251,13,91.1,88.3,0
2021-07-07,65 to 69,55071,54157,6,92.5,91,0
2021-07-07,70 to 74,56202,55610,9,94.7,93.7,0
2021-07-07,75 to 79,45159,44778,7,95.8,95,0
2021-07-07,80 to 84,30726,30368,8,96.3,95.2,0
2021-07-07,85 to 89,21002,20713,9,96.5,95.2,0
2021-07-07,90+,12565,12360,5,95.4,93.9,0
2021-07-06,12 to 15,39,12,0,0.1,0,0
2021-07-06,16 to 17,1550,943,0,5,3,0
2021-07-06,18 to 24,57056,13493,0,56.4,13.3,0
2021-07-06,25 to 29,47157,13667,2,62.4,18.1,0
2021-07-06,30 to 34,57699,18035,5,68,21.2,0
2021-07-06,35 to 39,66646,23015,8,74.1,25.6,0
2021-07-06,40 to 44,75807,50819,9,79.9,53.6,0
2021-07-06,45 to 49,79069,65862,9,84.1,70.1,0
2021-07-06,50 to 54,82647,79037,14,87.8,84,0
2021-07-06,55 to 59,81067,78120,19,89.6,86.3,0
2021-07-06,60 to 64,67306,65242,13,91.1,88.3,0
2021-07-06,65 to 69,55066,54152,6,92.5,91,0
2021-07-06,70 to 74,56199,55599,9,94.7,93.7,0
2021-07-06,75 to 79,45157,44772,7,95.8,95,0
2021-07-06,80 to 84,30726,30366,8,96.3,95.2,0
2021-07-06,85 to 89,21002,20710,9,96.5,95.2,0
2021-07-06,90+,12564,12355,5,95.4,93.8,0
2021-07-05,12 to 15,38,11,0,0.1,0,0
2021-07-05,16 to 17,1538,939,0,5,3,0
2021-07-05,18 to 24,56422,13431,0,55.8,13.3,0
2021-07-05,25 to 29,46981,13630,2,62.2,18,0
2021-07-05,30 to 34,57588,17966,5,67.8,21.2,0
2021-07-05,35 to 39,66572,22694,7,74,25.2,0
2021-07-05,40 to 44,75765,49825,9,79.9,52.5,0
2021-07-05,45 to 49,79040,65104,9,84.1,69.3,0
2021-07-05,50 to 54,82635,78916,13,87.8,83.8,0
2021-07-05,55 to 59,81063,78084,19,89.6,86.3,0
2021-07-05,60 to 64,67298,65221,13,91.1,88.3,0
2021-07-05,65 to 69,55066,54143,6,92.5,91,0
2021-07-05,70 to 74,56199,55590,9,94.7,93.7,0
2021-07-05,75 to 79,45157,44766,7,95.8,95,0
2021-07-05,80 to 84,30726,30364,8,96.3,95.2,0
2021-07-05,85 to 89,21002,20709,9,96.5,95.2,0
2021-07-05,90+,12564,12355,5,95.4,93.8,0
2021-07-04,12 to 15,38,11,0,0.1,0,0
2021-07-04,16 to 17,1530,931,0,4.9,3,0
2021-07-04,18 to 24,55867,13388,0,55.2,13.2,0
2021-07-04,25 to 29,46823,13601,2,62,18,0
2021-07-04,30 to 34,57482,17902,5,67.7,21.1,0
2021-07-04,35 to 39,66496,22570,7,73.9,25.1,0
2021-07-04,40 to 44,75722,47550,9,79.8,50.1,0
2021-07-04,45 to 49,79013,64021,9,84.1,68.1,0
2021-07-04,50 to 54,82621,78765,13,87.8,83.7,0
2021-07-04,55 to 59,81052,78040,19,89.6,86.3,0
2021-07-04,60 to 64,67293,65199,13,91.1,88.2,0
2021-07-04,65 to 69,55062,54126,6,92.5,90.9,0
2021-07-04,70 to 74,56199,55586,9,94.7,93.7,0
2021-07-04,75 to 79,45155,44765,7,95.8,95,0
2021-07-04,80 to 84,30725,30361,8,96.3,95.2,0
2021-07-04,85 to 89,21002,20707,9,96.5,95.2,0
2021-07-04,90+,12564,12354,5,95.4,93.8,0
2021-07-03,12 to 15,38,11,0,0.1,0,0
2021-07-03,16 to 17,1526,923,0,4.9,3,0
2021-07-03,18 to 24,55156,13362,0,54.5,13.2,0
2021-07-03,25 to 29,46669,13558,2,61.8,17.9,0
2021-07-03,30 to 34,57384,17840,5,67.6,21,0
2021-07-03,35 to 39,66438,22506,7,73.8,25,0
2021-07-03,40 to 44,75681,46007,8,79.8,48.5,0
2021-07-03,45 to 49,78988,62982,9,84.1,67,0
2021-07-03,50 to 54,82608,78645,13,87.7,83.5,0
2021-07-03,55 to 59,81041,78011,19,89.6,86.2,0
2021-07-03,60 to 64,67288,65182,13,91.1,88.2,0
2021-07-03,65 to 69,55059,54116,6,92.5,90.9,0
2021-07-03,70 to 74,56197,55582,9,94.7,93.7,0
2021-07-03,75 to 79,45152,44762,7,95.8,95,0
2021-07-03,80 to 84,30725,30360,8,96.3,95.2,0
2021-07-03,85 to 89,21001,20705,9,96.5,95.1,0
2021-07-03,90+,12564,12354,5,95.4,93.8,0
2021-07-02,12 to 15,38,11,0,0.1,0,0
2021-07-02,16 to 17,1502,904,0,4.9,2.9,0
2021-07-02,18 to 24,53335,13276,0,52.7,13.1,0
2021-07-02,25 to 29,46270,13488,2,61.2,17.9,0
2021-07-02,30 to 34,57151,17602,5,67.3,20.7,0
2021-07-02,35 to 39,66286,21889,7,73.7,24.3,0
2021-07-02,40 to 44,75592,43361,8,79.7,45.7,0
2021-07-02,45 to 49,78931,61503,9,84,65.5,0
2021-07-02,50 to 54,82574,78440,13,87.7,83.3,0
2021-07-02,55 to 59,81021,77933,19,89.6,86.1,0
2021-07-02,60 to 64,67272,65141,13,91,88.2,0
2021-07-02,65 to 69,55048,54093,6,92.5,90.9,0
2021-07-02,70 to 74,56190,55571,9,94.7,93.7,0
2021-07-02,75 to 79,45149,44754,7,95.8,95,0
2021-07-02,80 to 84,30723,30359,8,96.3,95.2,0
2021-07-02,85 to 89,21001,20701,9,96.5,95.1,0
2021-07-02,90+,12564,12354,5,95.4,93.8,0
2021-07-01,12 to 15,37,11,0,0.1,0,0
2021-07-01,16 to 17,1493,892,0,4.8,2.9,0
2021-07-01,18 to 24,51720,13220,0,51.1,13.1,0
2021-07-01,25 to 29,45894,13432,2,60.7,17.8,0
2021-07-01,30 to 34,56969,17514,5,67.1,20.6,0
2021-07-01,35 to 39,66159,21482,7,73.5,23.9,0
2021-07-01,40 to 44,75542,42031,8,79.7,44.3,0
2021-07-01,45 to 49,78902,60366,9,84,64.2,0
2021-07-01,50 to 54,82561,78313,13,87.7,83.2,0
2021-07-01,55 to 59,81009,77863,18,89.5,86.1,0
2021-07-01,60 to 64,67264,65105,13,91,88.1,0
2021-07-01,65 to 69,55044,54082,6,92.5,90.9,0
2021-07-01,70 to 74,56188,55565,9,94.7,93.6,0
2021-07-01,75 to 79,45148,44750,7,95.8,95,0
2021-07-01,80 to 84,30722,30358,8,96.3,95.2,0
2021-07-01,85 to 89,21000,20701,9,96.5,95.1,0
2021-07-01,90+,12564,12351,5,95.4,93.8,0
2021-06-30,12 to 15,37,11,0,0.1,0,0
2021-06-30,16 to 17,1486,889,0,4.8,2.9,0
2021-06-30,18 to 24,50465,13162,0,49.9,13,0
2021-06-30,25 to 29,45498,13389,2,60.2,17.7,0
2021-06-30,30 to 34,56799,17411,5,66.9,20.5,0
2021-06-30,35 to 39,66031,21253,6,73.4,23.6,0
2021-06-30,40 to 44,75492,40183,8,79.6,42.4,0
2021-06-30,45 to 49,78855,59264,9,83.9,63.1,0
2021-06-30,50 to 54,82534,78116,13,87.7,83,0
2021-06-30,55 to 59,80996,77805,18,89.5,86,0
2021-06-30,60 to 64,67257,65082,13,91,88.1,0
2021-06-30,65 to 69,55042,54071,6,92.5,90.8,0
2021-06-30,70 to 74,56183,55552,8,94.7,93.6,0
2021-06-30,75 to 79,45145,44744,7,95.8,95,0
2021-06-30,80 to 84,30720,30354,8,96.3,95.2,0
2021-06-30,85 to 89,21000,20699,9,96.5,95.1,0
2021-06-30,90+,12564,12350,5,95.4,93.8,0
2021-06-29,12 to 15,36,11,0,0.1,0,0
2021-06-29,16 to 17,1473,879,0,4.8,2.8,0
2021-06-29,18 to 24,49203,13098,0,48.7,13,0
2021-06-29,25 to 29,45107,13350,2,59.7,17.7,0
2021-06-29,30 to 34,56579,17344,5,66.6,20.4,0
2021-06-29,35 to 39,65898,21112,6,73.2,23.5,0
2021-06-29,40 to 44,75442,38492,8,79.5,40.6,0
2021-06-29,45 to 49,78822,58283,8,83.9,62,0
2021-06-29,50 to 54,82520,77963,12,87.7,82.8,0
2021-06-29,55 to 59,80982,77740,18,89.5,85.9,0
2021-06-29,60 to 64,67246,65049,13,91,88,0
2021-06-29,65 to 69,55038,54052,6,92.5,90.8,0
2021-06-29,70 to 74,56179,55538,8,94.7,93.6,0
2021-06-29,75 to 79,45144,44733,7,95.8,94.9,0
2021-06-29,80 to 84,30719,30347,8,96.3,95.1,0
2021-06-29,85 to 89,21000,20692,9,96.5,95.1,0
2021-06-29,90+,12564,12346,5,95.4,93.8,0
2021-06-28,12 to 15,36,11,0,0.1,0,0
2021-06-28,16 to 17,1464,874,0,4.7,2.8,0
2021-06-28,18 to 24,47587,13042,0,47.1,12.9,0
2021-06-28,25 to 29,44823,13309,2,59.3,17.6,0
2021-06-28,30 to 34,56462,17268,4,66.5,20.3,0
2021-06-28,35 to 39,65821,20996,6,73.1,23.3,0
2021-06-28,40 to 44,75392,36974,8,79.5,39,0
2021-06-28,45 to 49,78783,57236,7,83.8,60.9,0
2021-06-28,50 to 54,82505,77795,12,87.6,82.6,0
2021-06-28,55 to 59,80968,77691,18,89.5,85.9,0
2021-06-28,60 to 64,67240,65022,13,91,88,0
2021-06-28,65 to 69,55032,54032,6,92.5,90.8,0
2021-06-28,70 to 74,56177,55530,8,94.7,93.6,0
2021-06-28,75 to 79,45141,44731,7,95.8,94.9,0
2021-06-28,80 to 84,30719,30346,8,96.3,95.1,0
2021-06-28,85 to 89,21000,20689,9,96.5,95.1,0
2021-06-28,90+,12564,12343,5,95.4,93.7,0
2021-06-27,12 to 15,36,11,0,0.1,0,0
2021-06-27,16 to 17,1463,874,0,4.7,2.8,0
2021-06-27,18 to 24,46782,12997,0,46.3,12.9,0
2021-06-27,25 to 29,44621,13270,2,59.1,17.6,0
2021-06-27,30 to 34,56389,17157,4,66.4,20.2,0
2021-06-27,35 to 39,65766,20850,6,73.1,23.2,0
2021-06-27,40 to 44,75356,35043,8,79.5,36.9,0
2021-06-27,45 to 49,78757,55502,7,83.8,59.1,0
2021-06-27,50 to 54,82494,77509,12,87.6,82.3,0
2021-06-27,55 to 59,80953,77575,18,89.5,85.7,0
2021-06-27,60 to 64,67232,64979,13,91,87.9,0
2021-06-27,65 to 69,55026,54005,6,92.4,90.7,0
2021-06-27,70 to 74,56175,55519,8,94.7,93.6,0
2021-06-27,75 to 79,45139,44712,7,95.8,94.9,0
2021-06-27,80 to 84,30719,30340,8,96.3,95.1,0
2021-06-27,85 to 89,21000,20686,9,96.5,95.1,0
2021-06-27,90+,12564,12329,5,95.4,93.6,0
2021-06-26,12 to 15,36,11,0,0.1,0,0
2021-06-26,16 to 17,1458,863,0,4.7,2.8,0
2021-06-26,18 to 24,45778,12958,0,45.3,12.8,0
2021-06-26,25 to 29,44295,13239,2,58.6,17.5,0
2021-06-26,30 to 34,56283,17079,4,66.3,20.1,0
2021-06-26,35 to 39,65687,20538,6,73,22.8,0
2021-06-26,40 to 44,75324,33775,8,79.4,35.6,0
2021-06-26,45 to 49,78741,54361,7,83.8,57.8,0
2021-06-26,50 to 54,82472,77340,12,87.6,82.1,0
2021-06-26,55 to 59,80942,77537,18,89.5,85.7,0
2021-06-26,60 to 64,67226,64961,13,91,87.9,0
2021-06-26,65 to 69,55023,53998,6,92.4,90.7,0
2021-06-26,70 to 74,56174,55512,8,94.7,93.6,0
2021-06-26,75 to 79,45139,44710,7,95.8,94.9,0
2021-06-26,80 to 84,30719,30338,8,96.3,95.1,0
2021-06-26,85 to 89,21000,20686,9,96.5,95.1,0
2021-06-26,90+,12564,12329,5,95.4,93.6,0
2021-06-25,12 to 15,35,11,0,0.1,0,0
2021-06-25,16 to 17,1443,837,0,4.7,2.7,0
2021-06-25,18 to 24,42712,12864,0,42.2,12.7,0
2021-06-25,25 to 29,43338,13142,2,57.4,17.4,0
2021-06-25,30 to 34,55856,16913,4,65.8,19.9,0
2021-06-25,35 to 39,65433,20301,6,72.7,22.6,0
2021-06-25,40 to 44,75177,32492,8,79.3,34.3,0
2021-06-25,45 to 49,78663,52766,7,83.7,56.2,0
2021-06-25,50 to 54,82440,77081,12,87.6,81.9,0
2021-06-25,55 to 59,80922,77398,18,89.4,85.5,0
2021-06-25,60 to 64,67211,64914,13,91,87.9,0
2021-06-25,65 to 69,55009,53982,6,92.4,90.7,0
2021-06-25,70 to 74,56166,55502,8,94.7,93.5,0
2021-06-25,75 to 79,45137,44706,6,95.8,94.9,0
2021-06-25,80 to 84,30718,30335,8,96.3,95.1,0
2021-06-25,85 to 89,21000,20686,9,96.5,95.1,0
2021-06-25,90+,12564,12328,5,95.4,93.6,0
2021-06-24,12 to 15,35,11,0,0.1,0,0
2021-06-24,16 to 17,1425,830,0,4.6,2.7,0
2021-06-24,18 to 24,40527,12794,0,40.1,12.7,0
2021-06-24,25 to 29,42578,13086,2,56.3,17.3,0
2021-06-24,30 to 34,55584,16811,4,65.5,19.8,0
2021-06-24,35 to 39,65253,20127,6,72.5,22.4,0
2021-06-24,40 to 44,75078,31520,8,79.2,33.2,0
2021-06-24,45 to 49,78612,50979,7,83.7,54.3,0
2021-06-24,50 to 54,82414,76812,12,87.5,81.6,0
2021-06-24,55 to 59,80907,77251,18,89.4,85.4,0
2021-06-24,60 to 64,67206,64846,13,91,87.8,0
2021-06-24,65 to 69,55004,53960,6,92.4,90.7,0
2021-06-24,70 to 74,56165,55486,8,94.7,93.5,0
2021-06-24,75 to 79,45137,44697,6,95.8,94.9,0
2021-06-24,80 to 84,30717,30333,8,96.3,95.1,0
2021-06-24,85 to 89,21000,20685,8,96.5,95.1,0
2021-06-24,90+,12564,12327,5,95.4,93.6,0
2021-06-23,12 to 15,35,11,0,0.1,0,0
2021-06-23,16 to 17,1417,827,0,4.6,2.7,0
2021-06-23,18 to 24,38702,12729,0,38.3,12.6,0
2021-06-23,25 to 29,41846,13025,2,55.4,17.2,0
2021-06-23,30 to 34,55353,16718,4,65.2,19.7,0
2021-06-23,35 to 39,65114,19985,6,72.4,22.2,0
2021-06-23,40 to 44,75006,30710,8,79.1,32.4,0
2021-06-23,45 to 49,78584,48883,6,83.6,52,0
2021-06-23,50 to 54,82392,76533,12,87.5,81.3,0
2021-06-23,55 to 59,80902,77142,17,89.4,85.3,0
2021-06-23,60 to 64,67198,64790,12,90.9,87.7,0
2021-06-23,65 to 69,55000,53937,6,92.4,90.6,0
2021-06-23,70 to 74,56163,55482,8,94.6,93.5,0
2021-06-23,75 to 79,45136,44686,6,95.8,94.8,0
2021-06-23,80 to 84,30717,30324,8,96.3,95.1,0
2021-06-23,85 to 89,21000,20684,8,96.5,95,0
2021-06-23,90+,12564,12327,5,95.4,93.6,0
2021-06-22,12 to 15,35,11,0,0.1,0,0
2021-06-22,16 to 17,1403,815,0,4.5,2.6,0
2021-06-22,18 to 24,36586,12660,0,36.2,12.5,0
2021-06-22,25 to 29,41025,12963,2,54.3,17.2,0
2021-06-22,30 to 34,55091,16636,3,64.9,19.6,0
2021-06-22,35 to 39,64946,19873,6,72.2,22.1,0
2021-06-22,40 to 44,74937,29759,8,79,31.4,0
2021-06-22,45 to 49,78542,47670,5,83.6,50.7,0
2021-06-22,50 to 54,82372,76286,12,87.5,81,0
2021-06-22,55 to 59,80886,77007,17,89.4,85.1,0
2021-06-22,60 to 64,67185,64726,12,90.9,87.6,0
2021-06-22,65 to 69,54998,53920,6,92.4,90.6,0
2021-06-22,70 to 74,56158,55471,8,94.6,93.5,0
2021-06-22,75 to 79,45135,44678,6,95.8,94.8,0
2021-06-22,80 to 84,30716,30321,8,96.3,95.1,0
2021-06-22,85 to 89,20999,20684,8,96.5,95,0
2021-06-22,90+,12564,12324,5,95.4,93.6,0
2021-06-21,12 to 15,34,11,0,0.1,0,0
2021-06-21,16 to 17,1395,800,0,4.5,2.6,0
2021-06-21,18 to 24,34648,12574,0,34.3,12.4,0
2021-06-21,25 to 29,40212,12878,2,53.2,17,0
2021-06-21,30 to 34,54813,16559,2,64.6,19.5,0
2021-06-21,35 to 39,64794,19723,6,72,21.9,0
2021-06-21,40 to 44,74858,29172,8,78.9,30.8,0
2021-06-21,45 to 49,78492,46194,5,83.5,49.2,0
2021-06-21,50 to 54,82352,76018,12,87.5,80.7,0
2021-06-21,55 to 59,80869,76839,17,89.4,84.9,0
2021-06-21,60 to 64,67175,64670,11,90.9,87.5,0
2021-06-21,65 to 69,54995,53901,6,92.4,90.6,0
2021-06-21,70 to 74,56154,55460,8,94.6,93.5,0
2021-06-21,75 to 79,45134,44673,6,95.8,94.8,0
2021-06-21,80 to 84,30715,30316,8,96.3,95,0
2021-06-21,85 to 89,20999,20679,8,96.5,95,0
2021-06-21,90+,12563,12322,5,95.4,93.6,0
2021-06-20,12 to 15,33,11,0,0.1,0,0
2021-06-20,16 to 17,1395,791,0,4.5,2.6,0
2021-06-20,18 to 24,34167,12483,0,33.8,12.3,0
2021-06-20,25 to 29,39873,12792,2,52.8,16.9,0
2021-06-20,30 to 34,54687,16449,2,64.4,19.4,0
2021-06-20,35 to 39,64738,19566,6,71.9,21.7,0
2021-06-20,40 to 44,74810,28680,7,78.9,30.2,0
2021-06-20,45 to 49,78456,44626,4,83.5,47.5,0
2021-06-20,50 to 54,82340,75697,12,87.5,80.4,0
2021-06-20,55 to 59,80861,76657,16,89.4,84.7,0
2021-06-20,60 to 64,67170,64602,10,90.9,87.4,0
2021-06-20,65 to 69,54991,53882,6,92.4,90.5,0
2021-06-20,70 to 74,56153,55450,8,94.6,93.4,0
2021-06-20,75 to 79,45134,44667,6,95.8,94.8,0
2021-06-20,80 to 84,30715,30313,8,96.3,95,0
2021-06-20,85 to 89,20998,20679,8,96.5,95,0
2021-06-20,90+,12563,12321,5,95.4,93.6,0
2021-06-19,12 to 15,33,11,0,0.1,0,0
2021-06-19,16 to 17,1383,785,0,4.5,2.5,0
2021-06-19,18 to 24,32895,12370,0,32.5,12.2,0
2021-06-19,25 to 29,39431,12707,2,52.2,16.8,0
2021-06-19,30 to 34,54528,16340,2,64.2,19.2,0
2021-06-19,35 to 39,64663,19404,6,71.9,21.6,0
2021-06-19,40 to 44,74756,27829,7,78.8,29.3,0
2021-06-19,45 to 49,78435,42572,4,83.5,45.3,0
2021-06-19,50 to 54,82323,75199,12,87.4,79.9,0
2021-06-19,55 to 59,80847,76453,16,89.4,84.5,0
2021-06-19,60 to 64,67169,64515,10,90.9,87.3,0
2021-06-19,65 to 69,54990,53858,6,92.4,90.5,0
2021-06-19,70 to 74,56153,55441,8,94.6,93.4,0
2021-06-19,75 to 79,45134,44662,6,95.8,94.8,0
2021-06-19,80 to 84,30715,30312,8,96.3,95,0
2021-06-19,85 to 89,20998,20679,8,96.5,95,0
2021-06-19,90+,12563,12320,5,95.4,93.6,0
2021-06-18,12 to 15,33,10,0,0.1,0,0
2021-06-18,16 to 17,1362,762,0,4.4,2.5,0
2021-06-18,18 to 24,28751,12196,0,28.4,12.1,0
2021-06-18,25 to 29,37625,12543,2,49.8,16.6,0
2021-06-18,30 to 34,54093,16175,2,63.7,19.1,0
2021-06-18,35 to 39,64416,19148,6,71.6,21.3,0
2021-06-18,40 to 44,74636,27348,7,78.7,28.8,0
2021-06-18,45 to 49,78359,41161,4,83.4,43.8,0
2021-06-18,50 to 54,82293,74629,12,87.4,79.3,0
2021-06-18,55 to 59,80815,76100,16,89.3,84.1,0
2021-06-18,60 to 64,67149,64399,10,90.9,87.2,0
2021-06-18,65 to 69,54980,53822,6,92.4,90.4,0
2021-06-18,70 to 74,56148,55428,8,94.6,93.4,0
2021-06-18,75 to 79,45130,44657,6,95.8,94.8,0
2021-06-18,80 to 84,30713,30310,8,96.3,95,0
2021-06-18,85 to 89,20998,20677,8,96.5,95,0
2021-06-18,90+,12563,12320,5,95.4,93.6,0
2021-06-17,12 to 15,33,10,0,0.1,0,0
2021-06-17,16 to 17,1358,752,0,4.4,2.4,0
2021-06-17,18 to 24,26981,12084,0,26.7,11.9,0
2021-06-17,25 to 29,36095,12442,2,47.8,16.5,0
2021-06-17,30 to 34,53656,16038,2,63.2,18.9,0
2021-06-17,35 to 39,64181,18898,6,71.3,21,0
2021-06-17,40 to 44,74538,26984,7,78.6,28.5,0
2021-06-17,45 to 49,78294,40027,3,83.3,42.6,0
2021-06-17,50 to 54,82265,74079,12,87.4,78.7,0
2021-06-17,55 to 59,80804,75650,16,89.3,83.6,0
2021-06-17,60 to 64,67142,64267,10,90.9,87,0
2021-06-17,65 to 69,54979,53787,6,92.4,90.4,0
2021-06-17,70 to 74,56146,55419,8,94.6,93.4,0
2021-06-17,75 to 79,45128,44649,6,95.8,94.8,0
2021-06-17,80 to 84,30713,30308,8,96.3,95,0
2021-06-17,85 to 89,20998,20673,8,96.5,95,0
2021-06-17,90+,12563,12318,5,95.4,93.5,0
2021-06-16,12 to 15,33,10,0,0.1,0,0
2021-06-16,16 to 17,1346,743,0,4.3,2.4,0
2021-06-16,18 to 24,25527,11948,0,25.2,11.8,0
2021-06-16,25 to 29,34903,12314,2,46.2,16.3,0
2021-06-16,30 to 34,53335,15879,2,62.8,18.7,0
2021-06-16,35 to 39,64041,18629,6,71.2,20.7,0
2021-06-16,40 to 44,74438,25709,7,78.5,27.1,0
2021-06-16,45 to 49,78246,37891,3,83.3,40.3,0
2021-06-16,50 to 54,82239,73229,12,87.4,77.8,0
2021-06-16,55 to 59,80786,75253,15,89.3,83.2,0
2021-06-16,60 to 64,67130,64119,10,90.9,86.8,0
2021-06-16,65 to 69,54973,53757,6,92.4,90.3,0
2021-06-16,70 to 74,56143,55399,8,94.6,93.4,0
2021-06-16,75 to 79,45126,44637,6,95.8,94.7,0
2021-06-16,80 to 84,30713,30299,8,96.3,95,0
2021-06-16,85 to 89,20997,20671,8,96.5,95,0
2021-06-16,90+,12562,12313,5,95.4,93.5,0
2021-06-15,12 to 15,31,10,0,0,0,0
2021-06-15,16 to 17,1339,733,0,4.3,2.4,0
2021-06-15,18 to 24,24245,11801,0,24,11.7,0
2021-06-15,25 to 29,33808,12189,2,44.7,16.1,0
2021-06-15,30 to 34,53031,15719,2,62.5,18.5,0
2021-06-15,35 to 39,63874,18409,6,71,20.5,0
2021-06-15,40 to 44,74367,25308,7,78.4,26.7,0
2021-06-15,45 to 49,78210,36732,2,83.2,39.1,0
2021-06-15,50 to 54,82209,72570,12,87.3,77.1,0
2021-06-15,55 to 59,80768,74872,15,89.3,82.8,0
2021-06-15,60 to 64,67121,63981,9,90.8,86.6,0
2021-06-15,65 to 69,54972,53722,6,92.4,90.3,0
2021-06-15,70 to 74,56137,55381,8,94.6,93.3,0
2021-06-15,75 to 79,45125,44626,6,95.8,94.7,0
2021-06-15,80 to 84,30712,30289,8,96.3,95,0
2021-06-15,85 to 89,20995,20667,8,96.5,95,0
2021-06-15,90+,12562,12303,5,95.4,93.4,0
2021-06-14,12 to 15,31,10,0,0,0,0
2021-06-14,16 to 17,1330,727,0,4.3,2.3,0
2021-06-14,18 to 24,22867,11689,0,22.6,11.6,0
2021-06-14,25 to 29,32474,12089,2,43,16,0
2021-06-14,30 to 34,52629,15592,2,62,18.4,0
2021-06-14,35 to 39,63706,18248,6,70.8,20.3,0
2021-06-14,40 to 44,74305,24926,7,78.3,26.3,0
2021-06-14,45 to 49,78175,35793,2,83.2,38.1,0
2021-06-14,50 to 54,82192,71982,11,87.3,76.5,0
2021-06-14,55 to 59,80757,74464,15,89.3,82.3,0
2021-06-14,60 to 64,67115,63809,9,90.8,86.4,0
2021-06-14,65 to 69,54968,53691,6,92.4,90.2,0
2021-06-14,70 to 74,56135,55363,8,94.6,93.3,0
2021-06-14,75 to 79,45125,44614,6,95.8,94.7,0
2021-06-14,80 to 84,30712,30286,8,96.3,95,0
2021-06-14,85 to 89,20994,20659,8,96.5,94.9,0
2021-06-14,90+,12561,12298,5,95.4,93.4,0
2021-06-13,12 to 15,31,10,0,0,0,0
2021-06-13,16 to 17,1328,727,0,4.3,2.3,0
2021-06-13,18 to 24,22731,11560,0,22.5,11.4,0
2021-06-13,25 to 29,31951,11978,1,42.3,15.9,0
2021-06-13,30 to 34,52333,15430,2,61.6,18.2,0
2021-06-13,35 to 39,63577,18072,6,70.6,20.1,0
2021-06-13,40 to 44,74227,24258,7,78.3,25.6,0
2021-06-13,45 to 49,78152,34175,2,83.2,36.4,0
2021-06-13,50 to 54,82179,71062,11,87.3,75.5,0
2021-06-13,55 to 59,80744,73857,15,89.2,81.6,0
2021-06-13,60 to 64,67105,63616,9,90.8,86.1,0
2021-06-13,65 to 69,54963,53653,6,92.3,90.1,0
2021-06-13,70 to 74,56135,55339,8,94.6,93.3,0
2021-06-13,75 to 79,45124,44600,6,95.8,94.7,0
2021-06-13,80 to 84,30711,30279,8,96.3,94.9,0
2021-06-13,85 to 89,20994,20656,8,96.5,94.9,0
2021-06-13,90+,12561,12296,5,95.4,93.4,0
2021-06-12,12 to 15,31,10,0,0,0,0
2021-06-12,16 to 17,1316,723,0,4.3,2.3,0
2021-06-12,18 to 24,22085,11416,0,21.8,11.3,0
2021-06-12,25 to 29,31364,11839,1,41.5,15.7,0
2021-06-12,30 to 34,52062,15298,2,61.3,18,0
2021-06-12,35 to 39,63478,17867,5,70.5,19.9,0
2021-06-12,40 to 44,74172,23962,7,78.2,25.3,0
2021-06-12,45 to 49,78123,33063,2,83.1,35.2,0
2021-06-12,50 to 54,82169,69889,11,87.3,74.2,0
2021-06-12,55 to 59,80731,73177,15,89.2,80.9,0
2021-06-12,60 to 64,67101,63426,9,90.8,85.8,0
2021-06-12,65 to 69,54959,53610,6,92.3,90.1,0
2021-06-12,70 to 74,56132,55321,8,94.6,93.2,0
2021-06-12,75 to 79,45122,44593,6,95.8,94.6,0
2021-06-12,80 to 84,30711,30270,8,96.3,94.9,0
2021-06-12,85 to 89,20994,20655,8,96.5,94.9,0
2021-06-12,90+,12561,12296,5,95.4,93.4,0
2021-06-11,12 to 15,29,10,0,0,0,0
2021-06-11,16 to 17,1298,691,0,4.2,2.2,0
2021-06-11,18 to 24,20035,11220,0,19.8,11.1,0
2021-06-11,25 to 29,28141,11679,1,37.2,15.5,0
